                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    302,                0.14997,                0.11867,                0.76344,                0.99687,                0.99695,                0.99457,                0.99457,                0.11884,                0.16078,                0.64313,                0.00703,                0.00703,                0.00703
                    303,                0.15477,                0.12413,                0.75595,                      1,                      1,                  0.995,                  0.995,                0.10397,                 0.1501,                0.64306,              0.0070201,              0.0070201,              0.0070201
                    304,                0.15171,                0.12344,                0.76024,                0.99535,                0.99543,                 0.9942,                 0.9942,                0.10374,                0.15303,                0.64284,              0.0070102,              0.0070102,              0.0070102
                    305,                0.15093,                0.12706,                0.76904,                0.99535,                0.99543,                0.99436,                0.99436,                0.12003,                0.16716,                0.64332,              0.0070003,              0.0070003,              0.0070003
                    306,                0.15371,                0.12132,                0.75801,                0.99535,                0.99543,                0.99345,                0.99345,                0.12248,                0.17094,                0.64317,              0.0069904,              0.0069904,              0.0069904
                    307,                0.14414,                0.12182,                0.76626,                0.99687,                0.99695,                0.99498,                0.99487,                 0.1404,                0.18535,                0.64378,              0.0069805,              0.0069805,              0.0069805
                    308,                0.15008,                0.11677,                0.77036,                0.99535,                0.99543,                0.99375,                0.99375,                0.10746,                 0.1502,                0.64379,              0.0069706,              0.0069706,              0.0069706
                    309,                0.14576,                0.11881,                0.76531,                0.97706,                0.97713,                0.97381,                0.97381,                 0.1398,                0.17515,                0.64345,              0.0069607,              0.0069607,              0.0069607
                    310,                0.15136,                0.12494,                 0.7586,                0.99839,                0.99848,                0.99489,                 0.9948,                0.12606,                0.16497,                0.64301,              0.0069508,              0.0069508,              0.0069508
                    311,                0.15042,                0.11939,                0.76045,                 0.9984,                0.99848,                  0.995,                  0.995,                0.12507,                0.16059,                0.64346,              0.0069409,              0.0069409,              0.0069409
                    312,                0.14683,                0.11818,                0.75912,                 0.9984,                0.99848,                0.99387,                0.99387,                0.11823,                0.16393,                0.64285,               0.006931,               0.006931,               0.006931
                    313,                0.14918,                0.11561,                0.76338,                 0.9984,                0.99848,                0.99428,                0.99425,                 0.1316,                0.17384,                0.64314,              0.0069211,              0.0069211,              0.0069211
                    314,                0.15314,                0.12183,                0.75518,                      1,                      1,                  0.995,                  0.995,                0.11491,                 0.1603,                 0.6428,              0.0069112,              0.0069112,              0.0069112
                    315,                0.14683,                0.11927,                 0.7661,                 0.9984,                0.99848,                0.99498,                0.99498,                0.11826,                0.16336,                0.64332,              0.0069013,              0.0069013,              0.0069013
                    316,                0.15161,                0.11503,                 0.7662,                      1,                      1,                  0.995,                  0.995,                0.13597,                0.16978,                0.64399,              0.0068914,              0.0068914,              0.0068914
                    317,                0.14701,                 0.1187,                0.76627,                      1,                      1,                  0.995,                  0.995,                0.11526,                 0.1586,                0.64319,              0.0068815,              0.0068815,              0.0068815
                    318,                0.14986,                 0.1165,                0.75941,                      1,                      1,                  0.995,                  0.995,                0.14289,                 0.1743,                0.64394,              0.0068716,              0.0068716,              0.0068716
                    319,                0.15019,                0.12149,                0.76732,                0.99687,                0.99695,                0.99498,                0.99498,                0.11477,                0.16153,                0.64348,              0.0068617,              0.0068617,              0.0068617
                    320,                 0.1514,                0.11987,                0.76911,                      1,                      1,                  0.995,                  0.995,                0.12576,                0.16687,                0.64346,              0.0068518,              0.0068518,              0.0068518
                    321,                0.14727,                0.11787,                0.76313,                 0.9984,                0.99848,                0.99495,                0.99495,                0.11655,                0.15819,                0.64315,              0.0068419,              0.0068419,              0.0068419
                    322,                0.14456,                0.11196,                0.76427,                 0.9984,                0.99848,                  0.995,                0.99492,                0.14591,                0.17357,                0.64321,               0.006832,               0.006832,               0.006832
                    323,                0.14996,                 0.1186,                0.75299,                 0.9984,                0.99848,                  0.995,                0.99493,                0.15582,                0.18267,                0.64357,              0.0068221,              0.0068221,              0.0068221
                    324,                0.14721,                0.11887,                0.75999,                0.99687,                0.99695,                0.99463,                0.99463,                0.11658,                0.16036,                 0.6429,              0.0068122,              0.0068122,              0.0068122
                    325,                0.14587,                0.11965,                0.76378,                0.99687,                0.99695,                0.99443,                0.99443,                0.12346,                0.16566,                0.64281,              0.0068023,              0.0068023,              0.0068023
                    326,                0.14455,                 0.1218,                0.76448,                 0.9984,                0.99848,                  0.995,                  0.995,                0.11102,                0.15884,                0.64295,              0.0067924,              0.0067924,              0.0067924
                    327,                0.15074,                0.11877,                0.76762,                0.99992,                      1,                  0.995,                  0.995,                0.11024,                0.16135,                0.64309,              0.0067825,              0.0067825,              0.0067825
                    328,                0.14556,                0.11817,                 0.7678,                 0.9984,                0.99848,                0.99451,                0.99451,                0.13383,                0.16913,                0.64342,              0.0067726,              0.0067726,              0.0067726
                    329,                0.14886,                0.12219,                0.76172,                      1,                      1,                  0.995,                  0.995,                0.11838,                0.15598,                0.64364,              0.0067627,              0.0067627,              0.0067627
                    330,                0.14731,                0.11895,                0.76323,                0.99687,                0.99695,                0.99489,                0.99489,                0.12409,                0.16206,                0.64329,              0.0067528,              0.0067528,              0.0067528
                    331,                0.14546,                0.11314,                 0.7622,                0.99687,                0.99695,                0.99491,                0.99491,                0.11417,                0.15967,                0.64304,              0.0067429,              0.0067429,              0.0067429
                    332,                0.14557,                0.11461,                  0.761,                0.99687,                0.99695,                  0.995,                  0.995,                0.13529,                0.17044,                0.64336,               0.006733,               0.006733,               0.006733
                    333,                0.14086,                0.11837,                0.76225,                0.99839,                0.99848,                  0.995,                0.99491,                 0.1245,                0.16268,                0.64309,              0.0067231,              0.0067231,              0.0067231
                    334,                0.14676,                0.11727,                0.75737,                      1,                      1,                  0.995,                  0.995,                0.11608,                0.16499,                0.64278,              0.0067132,              0.0067132,              0.0067132
                    335,                0.14174,                0.11201,                0.76198,                 0.9984,                0.99848,                0.99498,                0.99498,                0.12139,                0.16305,                0.64349,              0.0067033,              0.0067033,              0.0067033
                    336,                0.14698,                0.11372,                0.77128,                      1,                      1,                  0.995,                0.99498,                0.13791,                0.17582,                0.64338,              0.0066934,              0.0066934,              0.0066934
                    337,                0.14383,                0.11955,                 0.7619,                      1,                      1,                  0.995,                0.99485,                0.15005,                0.17777,                0.64351,              0.0066835,              0.0066835,              0.0066835
