                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    357,                0.15566,                0.13189,                0.76822,                0.99687,                0.99695,                0.99424,                0.99424,                0.11188,                0.16769,                0.64384,              0.0064855,              0.0064855,              0.0064855
                    358,                0.15847,                0.12506,                0.76478,                0.99687,                0.99695,                0.99419,                0.99402,                0.13712,                0.18941,                0.64418,              0.0064756,              0.0064756,              0.0064756
                    359,                0.15486,                0.12196,                0.76519,                0.99382,                 0.9939,                0.99347,                0.99347,                0.12728,                0.17594,                0.64428,              0.0064657,              0.0064657,              0.0064657
                    360,                 0.1592,                0.12523,                0.76805,                0.99839,                0.99848,                  0.995,                  0.995,                0.10977,                0.15893,                0.64392,              0.0064558,              0.0064558,              0.0064558
                    361,                0.15121,                  0.126,                0.76568,                0.99687,                0.99695,                0.99482,                0.99482,                0.10872,                0.16132,                0.64359,              0.0064459,              0.0064459,              0.0064459
                    362,                0.15276,                 0.1268,                0.76273,                 0.9984,                0.99848,                  0.995,                  0.995,                0.11412,                0.16719,                0.64335,               0.006436,               0.006436,               0.006436
                    363,                0.15206,                0.12398,                0.76359,                0.98163,                0.98171,                0.97962,                0.97962,                0.12479,                0.16692,                0.64401,              0.0064261,              0.0064261,              0.0064261
                    364,                0.15051,                0.12545,                0.76232,                0.98468,                0.98476,                0.98463,                0.98463,                0.13717,                0.17505,                0.64466,              0.0064162,              0.0064162,              0.0064162
                    365,                0.15285,                0.12026,                0.77109,                0.99687,                0.99695,                0.99446,                0.99446,                0.12289,                0.17531,                0.64425,              0.0064063,              0.0064063,              0.0064063
                    366,                0.15598,                0.12455,                0.76215,                0.99535,                0.99543,                0.99421,                0.99421,                0.13299,                0.18627,                 0.6443,              0.0063964,              0.0063964,              0.0063964
                    367,                0.15008,                0.12348,                0.76203,                0.99535,                0.99543,                0.99431,                0.99431,                0.12313,                0.16836,                0.64438,              0.0063865,              0.0063865,              0.0063865
                    368,                0.15485,                0.11836,                0.76151,                0.99687,                0.99695,                0.99482,                0.99482,                0.11853,                0.16654,                0.64404,              0.0063766,              0.0063766,              0.0063766
                    369,                0.15197,                0.12216,                0.76976,                0.99535,                0.99543,                0.99317,                0.99317,                0.12958,                0.17994,                0.64474,              0.0063667,              0.0063667,              0.0063667
                    370,                0.15533,                0.12516,                0.76589,                0.99382,                 0.9939,                0.99255,                0.99255,                0.12702,                 0.1667,                0.64462,              0.0063568,              0.0063568,              0.0063568
                    371,                0.15033,                0.12571,                0.76158,                 0.9923,                0.99238,                0.99144,                0.99144,                0.12911,                0.17547,                0.64419,              0.0063469,              0.0063469,              0.0063469
                    372,                0.15094,                0.12696,                0.75168,                0.99535,                0.99543,                0.99402,                0.99402,                0.12211,                0.16655,                 0.6438,               0.006337,               0.006337,               0.006337
                    373,                0.15314,                0.12977,                0.76595,                 0.9923,                0.99238,                 0.9929,                 0.9929,                 0.1284,                0.17687,                0.64399,              0.0063271,              0.0063271,              0.0063271
                    374,                0.14542,                0.12003,                0.75212,                0.99382,                 0.9939,                0.99254,                0.99254,                0.12252,                 0.1751,                0.64394,              0.0063172,              0.0063172,              0.0063172
                    375,                0.14996,                0.11862,                  0.756,                 0.9923,                0.99238,                  0.992,                  0.992,                0.13555,                0.17409,                0.64429,              0.0063073,              0.0063073,              0.0063073
                    376,                0.15106,                0.12046,                0.76729,                0.99534,                0.99543,                0.99259,                0.99259,                0.12443,                0.16344,                0.64458,              0.0062974,              0.0062974,              0.0062974
                    377,                0.15292,                0.12006,                0.76389,                0.99229,                0.99238,                0.99096,                0.99096,                0.12599,                0.17394,                0.64438,              0.0062875,              0.0062875,              0.0062875
                    378,                0.15398,                0.12411,                0.76007,                0.99534,                0.99543,                0.99293,                0.99293,                0.12145,                0.16467,                0.64379,              0.0062776,              0.0062776,              0.0062776
                    379,                0.15104,                0.12375,                0.76306,                0.98925,                0.98933,                0.98652,                0.98652,                0.13285,                0.17595,                0.64368,              0.0062677,              0.0062677,              0.0062677
                    380,                0.15709,                0.12267,                0.76167,                0.98925,                0.98933,                0.98898,                0.98898,                0.12096,                0.17181,                0.64354,              0.0062578,              0.0062578,              0.0062578
                    381,                0.15376,                0.12272,                0.77409,                0.97705,                0.97713,                0.97714,                0.97714,                0.12506,                0.17999,                0.64405,              0.0062479,              0.0062479,              0.0062479
                    382,                0.15367,                0.11926,                0.76713,                0.99687,                0.99695,                0.99495,                0.99495,                0.11998,                  0.176,                0.64402,               0.006238,               0.006238,               0.006238
                    383,                0.14958,                0.11804,                0.76247,                0.99839,                0.99848,                  0.995,                  0.995,                0.11927,                0.17176,                 0.6437,              0.0062281,              0.0062281,              0.0062281
                    384,                0.15407,                0.12475,                0.75988,                0.99687,                0.99695,                0.99427,                0.99427,                0.13184,                0.19094,                0.64357,              0.0062182,              0.0062182,              0.0062182
                    385,                0.15184,                0.12598,                0.75828,                0.99534,                0.99543,                0.99486,                0.99486,                0.13606,                0.18073,                0.64392,              0.0062083,              0.0062083,              0.0062083
                    386,                0.14824,                0.12273,                0.76321,                0.99534,                0.99543,                0.99478,                0.99478,                0.12368,                0.16591,                0.64404,              0.0061984,              0.0061984,              0.0061984
                    387,                0.14774,                0.12301,                0.76441,                0.99382,                 0.9939,                 0.9904,                 0.9904,                0.13277,                0.16993,                0.64415,              0.0061885,              0.0061885,              0.0061885
                    388,                 0.1486,                0.12151,                0.76446,                0.99534,                0.99543,                0.99052,                0.99037,                0.13015,                0.16695,                0.64424,              0.0061786,              0.0061786,              0.0061786
                    389,                0.15459,                0.12149,                0.77085,                0.99687,                0.99695,                0.99232,                0.99232,                0.11811,                0.16453,                0.64399,              0.0061687,              0.0061687,              0.0061687
                    390,                0.14706,                0.11705,                 0.7593,                 0.9923,                0.99238,                0.99242,                0.99242,                0.12308,                0.16429,                0.64341,              0.0061588,              0.0061588,              0.0061588
                    391,                0.15096,                0.11791,                0.75562,                0.99382,                 0.9939,                0.99363,                0.99363,                0.12181,                0.16657,                0.64313,              0.0061489,              0.0061489,              0.0061489
                    392,                0.15441,                0.12927,                0.76407,                0.99382,                 0.9939,                0.99299,                0.99299,                0.13855,                0.18612,                0.64382,               0.006139,               0.006139,               0.006139
                    393,                0.14952,                0.12063,                0.76546,                0.99382,                 0.9939,                0.99182,                0.99182,                0.13227,                0.17224,                0.64453,              0.0061291,              0.0061291,              0.0061291
                    394,                0.15055,                0.11964,                0.76669,                0.99535,                0.99543,                0.99293,                0.99293,                0.14287,                0.18023,                0.64432,              0.0061192,              0.0061192,              0.0061192
                    395,                0.15051,                0.12418,                0.77047,                0.99687,                0.99695,                0.99347,                0.99347,                0.14258,                0.18988,                0.64411,              0.0061093,              0.0061093,              0.0061093
                    396,                0.14672,                0.11619,                0.76429,                0.99535,                0.99543,                0.99284,                0.99284,                0.12994,                0.18404,                0.64388,              0.0060994,              0.0060994,              0.0060994
                    397,                0.14763,                0.11938,                0.76457,                0.99382,                 0.9939,                0.99283,                0.99283,                0.12893,                0.17074,                0.64377,              0.0060895,              0.0060895,              0.0060895
                    398,                0.15599,                0.12169,                0.76573,                0.99535,                0.99543,                0.99462,                0.99462,                0.11352,                0.16796,                0.64356,              0.0060796,              0.0060796,              0.0060796
                    399,                0.14755,                0.11693,                0.76226,                0.99687,                0.99695,                0.99498,                0.99498,                0.11411,                0.17159,                0.64324,              0.0060697,              0.0060697,              0.0060697
                    400,                0.14684,                0.12011,                0.76111,                0.99077,                0.99085,                0.99168,                0.99168,                0.12954,                0.18759,                0.64381,              0.0060598,              0.0060598,              0.0060598
                    401,                0.14772,                0.12163,                0.76767,                0.99687,                0.99695,                0.99419,                0.99419,                0.11697,                0.17292,                0.64342,              0.0060499,              0.0060499,              0.0060499
                    402,                0.14725,                0.11895,                0.76221,                0.99687,                0.99695,                0.99457,                0.99457,                0.12594,                 0.1787,                0.64346,                0.00604,                0.00604,                0.00604
                    403,                0.14913,                0.11639,                0.75925,                0.99535,                0.99543,                0.99381,                0.99381,                0.12605,                0.17789,                0.64327,              0.0060301,              0.0060301,              0.0060301
                    404,                0.15058,                0.12362,                0.76618,                0.99687,                0.99695,                0.99438,                0.99438,                 0.1127,                0.15488,                 0.6433,              0.0060202,              0.0060202,              0.0060202
                    405,                0.14773,                0.11571,                0.76358,                0.99687,                0.99695,                0.99431,                0.99431,                0.10997,                0.16547,                0.64287,              0.0060103,              0.0060103,              0.0060103
                    406,                 0.1536,                0.12145,                0.75558,                0.99535,                0.99543,                0.99423,                0.99423,                0.11274,                0.16337,                 0.6433,              0.0060004,              0.0060004,              0.0060004
                    407,                0.14718,                0.11569,                0.76095,                0.99382,                 0.9939,                0.99349,                0.99349,                0.12395,                0.16762,                0.64377,              0.0059905,              0.0059905,              0.0059905
                    408,                0.15207,                0.11563,                  0.769,                0.99378,                 0.9878,                0.99068,                0.99068,                0.11671,                0.15585,                0.64372,              0.0059806,              0.0059806,              0.0059806
                    409,                0.14971,                0.11944,                0.75795,                0.98163,                0.98171,                0.97923,                0.97923,                0.12645,                0.17629,                0.64398,              0.0059707,              0.0059707,              0.0059707
                    410,                0.14471,                0.11492,                0.76679,                0.97858,                0.97866,                 0.9754,                0.97531,                0.11973,                0.16123,                0.64392,              0.0059608,              0.0059608,              0.0059608
                    411,                0.14713,                0.11777,                0.77024,                0.96943,                0.96951,                0.96663,                0.96663,                0.11254,                 0.1604,                0.64387,              0.0059509,              0.0059509,              0.0059509
                    412,                0.14633,                0.11786,                0.76592,                0.96943,                0.96951,                0.97285,                0.97285,                0.12378,                0.16725,                0.64397,               0.005941,               0.005941,               0.005941
                    413,                0.14876,                0.11913,                0.75856,                0.97553,                0.97561,                0.97381,                0.97374,                0.13236,                0.17108,                0.64407,              0.0059311,              0.0059311,              0.0059311
                    414,                0.14824,                0.11666,                0.75965,                0.98467,                0.98476,                0.98411,                0.98405,                0.15317,                0.18883,                0.64471,              0.0059212,              0.0059212,              0.0059212
                    415,                0.14832,                0.11732,                0.75919,                0.97553,                0.97561,                0.97364,                0.97357,                0.13518,                0.17285,                0.64386,              0.0059113,              0.0059113,              0.0059113
                    416,                0.14761,                0.11703,                0.76294,                0.97706,                0.97713,                0.97637,                0.97637,                0.12265,                0.16608,                0.64343,              0.0059014,              0.0059014,              0.0059014
                    417,                0.15067,                0.11976,                0.75451,                0.98163,                0.98171,                0.98292,                0.98288,                0.11981,                0.16583,                0.64356,              0.0058915,              0.0058915,              0.0058915
                    418,                  0.149,                0.12145,                0.76565,                 0.9801,                0.98018,                0.98261,                0.98249,                0.11159,                0.15667,                0.64333,              0.0058816,              0.0058816,              0.0058816
                    419,                 0.1483,                0.11791,                0.76787,                0.99687,                0.99695,                0.99462,                0.99462,                0.11055,                0.15925,                 0.6431,              0.0058717,              0.0058717,              0.0058717
                    420,                0.14624,                0.11825,                0.76724,                0.98925,                0.98933,                0.98753,                0.98753,                0.11988,                0.15553,                0.64373,              0.0058618,              0.0058618,              0.0058618
                    421,                0.14641,                0.11628,                0.76024,                0.98925,                0.98933,                0.98798,                0.98786,                 0.1394,                 0.1743,                0.64421,              0.0058519,              0.0058519,              0.0058519
                    422,                0.14673,                0.11912,                0.76791,                0.98468,                0.98476,                0.98229,                0.98229,                0.12833,                0.16717,                0.64385,               0.005842,               0.005842,               0.005842
                    423,                0.14821,                0.11709,                0.76898,                0.98315,                0.98323,                 0.9805,                 0.9805,                0.12676,                0.17425,                0.64369,              0.0058321,              0.0058321,              0.0058321
                    424,                0.14621,                0.11937,                0.76331,                0.99687,                0.99695,                  0.995,                  0.995,                 0.1104,                0.15478,                0.64345,              0.0058222,              0.0058222,              0.0058222
                    425,                0.14523,                0.11684,                0.76556,                0.99382,                 0.9939,                0.99258,                0.99258,                0.11663,                0.16692,                0.64335,              0.0058123,              0.0058123,              0.0058123
                    426,                0.14704,                0.11871,                0.75341,                0.98925,                0.98933,                0.98665,                0.98665,                0.13025,                0.17319,                0.64342,              0.0058024,              0.0058024,              0.0058024
                    427,                0.14722,                0.11578,                0.76087,                 0.9923,                0.99238,                0.99173,                0.99173,                0.13556,                0.18465,                0.64346,              0.0057925,              0.0057925,              0.0057925
                    428,                0.14526,                0.11504,                0.76354,                0.99687,                0.99695,                0.99381,                0.99381,                0.11781,                0.16312,                0.64298,              0.0057826,              0.0057826,              0.0057826
                    429,                 0.1451,                0.11908,                 0.7647,                0.99687,                0.99695,                0.99489,                0.99489,                0.12008,                0.16667,                0.64325,              0.0057727,              0.0057727,              0.0057727
                    430,                0.14623,                0.11751,                0.76741,                 0.9923,                0.99238,                 0.9929,                 0.9929,                0.14155,                0.17804,                0.64358,              0.0057628,              0.0057628,              0.0057628
                    431,                0.14427,                0.12008,                0.76804,                0.98468,                0.98476,                0.98589,                0.98589,                0.14169,                0.18722,                0.64354,              0.0057529,              0.0057529,              0.0057529
                    432,                0.14803,                0.12221,                0.76171,                0.98467,                0.98476,                0.98791,                0.98791,                 0.1377,                0.17922,                0.64377,               0.005743,               0.005743,               0.005743
                    433,                0.14969,                0.11675,                0.76416,                0.99687,                0.99695,                0.99495,                0.99495,                0.13025,                0.16931,                0.64361,              0.0057331,              0.0057331,              0.0057331
                    434,                0.14253,                0.11525,                  0.762,                0.99687,                0.99695,                0.99477,                0.99477,                0.13343,                0.17587,                0.64334,              0.0057232,              0.0057232,              0.0057232
                    435,                0.14156,                0.11538,                0.76094,                0.99687,                0.99695,                0.99401,                0.99401,                0.12998,                0.17803,                0.64346,              0.0057133,              0.0057133,              0.0057133
                    436,                 0.1403,                0.11592,                0.76253,                0.99687,                0.99695,                0.99404,                0.99404,                0.12749,                0.17277,                0.64371,              0.0057034,              0.0057034,              0.0057034
                    437,                0.14696,                 0.1178,                0.75715,                0.99687,                0.99695,                0.99435,                0.99435,                0.12575,                0.17992,                0.64339,              0.0056935,              0.0056935,              0.0056935
                    438,                0.14312,                0.11266,                 0.7619,                 0.9984,                0.99848,                0.99498,                0.99498,                0.12813,                0.18513,                0.64326,              0.0056836,              0.0056836,              0.0056836
                    439,                0.14383,                0.11503,                 0.7717,                      1,                      1,                  0.995,                  0.995,                0.13489,                0.18888,                0.64334,              0.0056737,              0.0056737,              0.0056737
                    440,                0.14065,                0.11302,                0.76258,                      1,                      1,                  0.995,                  0.995,                0.13626,                0.18485,                0.64357,              0.0056638,              0.0056638,              0.0056638
                    441,                0.14779,                0.11988,                0.76188,                      1,                      1,                  0.995,                  0.995,                0.13344,                0.17905,                0.64361,              0.0056539,              0.0056539,              0.0056539
                    442,                0.14583,                0.11547,                0.76933,                0.99839,                0.99848,                0.99404,                0.99404,                0.13799,                0.17895,                0.64382,               0.005644,               0.005644,               0.005644
                    443,                0.14727,                0.11451,                0.76513,                0.99535,                0.99543,                0.99228,                0.99228,                0.12806,                0.18267,                 0.6435,              0.0056341,              0.0056341,              0.0056341
                    444,                0.14617,                 0.1197,                 0.7724,                0.99687,                0.99695,                0.99332,                0.99332,                0.11826,                0.16823,                0.64339,              0.0056242,              0.0056242,              0.0056242
                    445,                0.14783,                0.11793,                0.76112,                0.99382,                 0.9939,                0.99098,                0.99098,                0.12191,                0.17531,                0.64324,              0.0056143,              0.0056143,              0.0056143
                    446,                0.14152,                0.11639,                0.76815,                0.99687,                0.99695,                0.99402,                0.99402,                0.11494,                0.17006,                 0.6434,              0.0056044,              0.0056044,              0.0056044
                    447,                0.14211,                0.11508,                0.76152,                0.99687,                0.99695,                0.99497,                0.99497,                0.11594,                0.17142,                0.64344,              0.0055945,              0.0055945,              0.0055945
                    448,                0.14108,                0.11568,                0.76215,                0.99687,                0.99695,                0.99495,                0.99495,                  0.128,                0.17818,                0.64344,              0.0055846,              0.0055846,              0.0055846
                    449,                 0.1486,                0.11739,                0.75685,                0.99687,                0.99695,                0.99463,                0.99463,                0.11515,                0.16394,                0.64318,              0.0055747,              0.0055747,              0.0055747
                    450,                0.14125,                0.11444,                0.76489,                0.99687,                0.99695,                0.99359,                0.99359,                0.13177,                0.17507,                0.64325,              0.0055648,              0.0055648,              0.0055648
                    451,                0.14355,                0.11255,                0.76568,                0.99687,                0.99695,                0.99344,                0.99344,                0.11752,                0.16329,                0.64313,              0.0055549,              0.0055549,              0.0055549
                    452,                0.14557,                0.11521,                0.76225,                0.99687,                0.99695,                0.99433,                0.99433,                0.11978,                0.16179,                0.64306,               0.005545,               0.005545,               0.005545
                    453,                0.14574,                0.11388,                 0.7564,                0.99535,                0.99543,                 0.9941,                 0.9941,                0.12874,                0.16734,                0.64326,              0.0055351,              0.0055351,              0.0055351
                    454,                0.14506,                0.11477,                0.74973,                0.99687,                0.99695,                0.99474,                0.99474,                0.13022,                0.16642,                0.64349,              0.0055252,              0.0055252,              0.0055252
                    455,                0.14481,                 0.1135,                0.76316,                0.99687,                0.99695,                0.99472,                0.99472,                0.12924,                0.17002,                0.64313,              0.0055153,              0.0055153,              0.0055153
                    456,                0.13957,                 0.1157,                0.76096,                0.99687,                0.99695,                0.99488,                0.99488,                0.13528,                0.17843,                0.64291,              0.0055153,              0.0055153,              0.0055153
                    457,                0.14421,                0.11798,                0.76018,                0.99687,                0.99695,                0.99433,                0.99433,                0.11319,                0.15362,                0.64267,              0.0054955,              0.0054955,              0.0054955
                    458,                0.14422,                0.11776,                0.75579,                0.99687,                0.99695,                0.99478,                0.99478,                0.10734,                0.14827,                0.64283,              0.0054856,              0.0054856,              0.0054856
                    459,                0.14109,                0.11531,                0.76373,                0.99687,                0.99695,                0.99494,                0.99494,                0.11198,                0.15158,                0.64299,              0.0054757,              0.0054757,              0.0054757
                    460,                0.14372,                0.11534,                0.76673,                0.99687,                0.99695,                0.99461,                0.99461,                0.11641,                0.16108,                0.64333,              0.0054658,              0.0054658,              0.0054658
                    461,                0.14073,                0.11063,                0.76186,                0.99534,                0.99543,                0.99355,                0.99355,                0.12113,                0.16833,                0.64332,              0.0054559,              0.0054559,              0.0054559
                    462,                0.14037,                0.11121,                 0.7708,                0.99534,                0.99543,                0.99368,                0.99368,                0.12557,                0.16593,                0.64322,               0.005446,               0.005446,               0.005446
                    463,                0.14371,                0.11614,                0.76809,                0.99687,                0.99695,                0.99398,                0.99398,                0.14152,                0.17905,                 0.6438,              0.0054361,              0.0054361,              0.0054361
                    464,                0.14487,                0.11608,                 0.7555,                0.99687,                0.99695,                0.99476,                0.99476,                0.12681,                0.17348,                0.64345,              0.0054262,              0.0054262,              0.0054262
                    465,                0.14532,                0.12096,                0.76493,                0.99687,                0.99695,                0.99367,                0.99367,                0.12152,                0.16886,                0.64339,              0.0054163,              0.0054163,              0.0054163
                    466,                 0.1425,                0.11437,                0.75983,                0.99687,                0.99695,                0.99471,                0.99471,                0.11781,                0.16103,                0.64322,              0.0054064,              0.0054064,              0.0054064
                    467,                0.14205,                0.11548,                0.75872,                0.99686,                0.99695,                0.99495,                0.99495,                0.11436,                0.15445,                0.64325,              0.0053965,              0.0053965,              0.0053965
                    468,                0.14593,                 0.1163,                  0.759,                0.99686,                0.99695,                0.99498,                0.99498,                0.12274,                0.16733,                0.64324,              0.0053866,              0.0053866,              0.0053866
                    469,                 0.1412,                0.11643,                0.76664,                0.99686,                0.99695,                0.99492,                0.99492,                0.12799,                0.16954,                0.64365,              0.0053767,              0.0053767,              0.0053767
                    470,                0.13787,                0.11083,                0.76534,                0.99686,                0.99695,                0.99491,                0.99491,                0.12558,                0.16886,                0.64351,              0.0053668,              0.0053668,              0.0053668
                    471,                0.13843,                0.11369,                0.76017,                0.99687,                0.99695,                0.99326,                0.99326,                 0.1218,                0.16404,                0.64328,              0.0053569,              0.0053569,              0.0053569
                    472,                0.14309,                0.11806,                0.76669,                0.99687,                0.99695,                0.99294,                0.99294,                0.11663,                 0.1579,                0.64338,               0.005347,               0.005347,               0.005347
                    473,                0.14528,                0.11246,                0.76366,                0.99687,                0.99695,                0.99364,                0.99364,                0.11987,                0.16466,                0.64334,              0.0053371,              0.0053371,              0.0053371
                    474,                0.14237,                0.11623,                0.76386,                0.99687,                0.99695,                0.99435,                0.99435,                0.11644,                0.15702,                0.64329,              0.0053272,              0.0053272,              0.0053272
                    475,                0.14604,                0.11932,                0.76694,                0.99687,                0.99695,                0.99354,                0.99354,                0.10708,                0.15445,                0.64323,              0.0053173,              0.0053173,              0.0053173
                    476,                0.13969,                0.11543,                0.76457,                0.99687,                0.99695,                0.99345,                0.99345,                0.10911,                0.15326,                0.64327,              0.0053074,              0.0053074,              0.0053074
                    477,                0.13806,                0.11178,                0.76118,                0.99534,                0.99543,                0.99315,                0.99315,                 0.1164,                0.15661,                0.64315,              0.0052975,              0.0052975,              0.0052975
                    478,                0.14178,                0.11128,                0.76243,                0.99534,                0.99543,                0.99452,                0.99452,                0.11999,                0.15931,                0.64312,              0.0052876,              0.0052876,              0.0052876
                    479,                0.13844,                0.11302,                0.76104,                0.99534,                0.99543,                0.99388,                0.99388,                0.11294,                0.15837,                0.64307,              0.0052777,              0.0052777,              0.0052777
                    480,                 0.1372,                0.10944,                0.76973,                0.99687,                0.99695,                0.99418,                0.99418,                0.12017,                0.16021,                0.64324,              0.0052678,              0.0052678,              0.0052678
                    481,                0.14181,                0.11352,                0.76085,                0.99687,                0.99695,                0.99403,                0.99403,                0.12871,                0.17349,                0.64347,              0.0052579,              0.0052579,              0.0052579
                    482,                0.13815,                0.11073,                0.76049,                0.99687,                0.99695,                0.99443,                0.99443,                0.12319,                0.16235,                 0.6436,               0.005248,               0.005248,               0.005248
                    483,                0.14079,                0.10862,                 0.7604,                0.99687,                0.99695,                0.99497,                0.99497,                 0.1197,                0.15207,                 0.6436,              0.0052381,              0.0052381,              0.0052381
                    484,                0.13935,                0.11154,                0.76852,                0.99687,                0.99695,                0.99497,                0.99497,                0.12342,                0.15628,                0.64344,              0.0052282,              0.0052282,              0.0052282
                    485,                0.14412,                0.11808,                0.76498,                0.99687,                0.99695,                0.99497,                0.99497,                0.12437,                0.15693,                0.64347,              0.0052183,              0.0052183,              0.0052183
                    486,                0.13767,                0.11456,                0.76015,                0.99686,                0.99695,                0.99495,                0.99495,                0.12202,                0.15412,                0.64321,              0.0052084,              0.0052084,              0.0052084
                    487,                 0.1385,                0.11512,                0.75074,                0.99534,                0.99543,                0.99451,                0.99451,                0.12048,                0.15838,                0.64302,              0.0051985,              0.0051985,              0.0051985
                    488,                0.14044,                0.11439,                0.76459,                0.99534,                0.99543,                0.99452,                0.99452,                0.12138,                0.15741,                0.64303,              0.0051886,              0.0051886,              0.0051886
                    489,                0.13592,                 0.1086,                0.75063,                0.99534,                0.99543,                0.99458,                0.99458,                0.12421,                0.16548,                0.64293,              0.0051787,              0.0051787,              0.0051787
                    490,                0.13809,                0.11082,                0.75423,                0.99686,                0.99695,                0.99479,                0.99479,                0.13032,                0.16075,                0.64302,              0.0051688,              0.0051688,              0.0051688
